application_id,user_id,application_start_date,user_type,employment_status,credit_score_band,device_type,loan_amount_requested,step_reached,application_completed,loan_approved,time_on_application_mins
APP-01480,USR-00184,2024-02-29,new_user,employed,fair,tablet,39000,2,no,,5
APP-01481,USR-01383,2024-05-25,new_user,employed,good,mobile,23000,5,no,,7
APP-01482,USR-01305,2023-07-01,rejected_reapply,employed,good,mobile,50000,5,no,,9
APP-01483,USR-00237,2024-04-02,abandoned_restart,employed,good,mobile,46000,2,no,,20
APP-01484,USR-00552,2023-03-05,abandoned_restart,self-employed,excellent,mobile,43000,5,no,,4
APP-01485,USR-00521,2023-09-17,new_user,employed,excellent,mobile,28000,2,no,,13
APP-01486,USR-00509,2023-07-12,abandoned_restart,self-employed,poor,desktop,14000,7,yes,no,26
APP-01487,USR-01233,2024-02-10,new_user,employed,good,tablet,17000,5,no,,38
APP-01488,USR-01139,2023-04-03,new_user,employed,good,mobile,24000,5,no,,41
APP-01489,USR-00721,2024-03-05,abandoned_restart,employed,fair,desktop,34000,5,no,,28
APP-01490,USR-00736,2024-03-09,new_user,unemployed,poor,mobile,48000,1,no,,1
APP-01491,USR-00128,2024-02-08,rejected_reapply,unemployed,good,mobile,22000,5,no,,6
APP-01492,USR-00059,2024-03-09,new_user,employed,fair,mobile,10000,7,yes,yes,22
APP-01493,USR-00632,2023-04-22,abandoned_restart,self-employed,fair,mobile,8000,0,no,,5
APP-01494,USR-01182,2024-01-10,new_user,self-employed,good,mobile,21000,1,no,,4
APP-01495,USR-00563,2023-02-28,new_user,student,good,mobile,37000,5,no,,9
APP-01496,USR-00593,2023-02-12,new_user,employed,fair,mobile,7000,7,yes,no,23
APP-01497,USR-01304,2023-07-26,new_user,self-employed,poor,mobile,26000,1,no,,10
APP-01498,USR-01388,2023-10-23,rejected_reapply,employed,excellent,desktop,13000,7,yes,yes,28
APP-01499,USR-00854,2023-04-28,new_user,employed,poor,tablet,16000,5,no,,27
APP-01500,USR-00940,2024-06-15,rejected_reapply,student,excellent,mobile,30000,5,no,,41
APP-01501,USR-01077,2023-08-10,second_loan,employed,good,mobile,31000,2,no,,5
APP-01502,USR-01250,2023-06-15,new_user,employed,fair,mobile,5000,5,no,,45
APP-01503,USR-00905,2023-06-05,new_user,employed,fair,desktop,32000,5,no,,29
APP-01504,USR-01280,2023-07-03,abandoned_restart,self-employed,poor,mobile,16000,1,no,,1
APP-01505,USR-00572,2023-03-31,second_loan,self-employed,fair,mobile,47000,5,no,,36
APP-01506,USR-00805,2023-04-04,rejected_reapply,employed,poor,mobile,9000,5,no,,54
APP-01507,USR-00340,2023-01-13,new_user,student,good,mobile,22000,5,no,,33
APP-01508,USR-01704,2024-03-13,abandoned_restart,employed,fair,mobile,44000,5,no,,47
APP-01509,USR-01143,2024-06-21,new_user,employed,good,tablet,40000,6,no,,58
APP-01510,USR-00660,2023-05-30,second_loan,unemployed,good,desktop,45000,4,no,,8
APP-01511,USR-00707,2023-01-08,second_loan,employed,fair,mobile,37000,7,yes,no,16
APP-01512,USR-00081,2023-01-29,new_user,employed,poor,mobile,14000,5,no,,10
APP-01513,USR-01023,2023-10-23,new_user,employed,poor,mobile,16000,5,no,,25
APP-01514,USR-00746,2023-12-06,new_user,self-employed,poor,mobile,43000,4,no,,33
APP-01515,USR-00130,2024-03-14,new_user,employed,good,desktop,20000,5,no,,49
APP-01516,USR-01708,2023-05-24,rejected_reapply,unemployed,fair,mobile,44000,1,no,,6
APP-01517,USR-00514,2024-06-02,new_user,self-employed,good,mobile,15000,5,no,,45
APP-01518,USR-00082,2023-02-14,new_user,employed,good,mobile,44000,5,no,,7
APP-01519,USR-00700,2023-08-27,new_user,self-employed,good,desktop,26000,7,yes,no,20
APP-01520,USR-01309,2023-06-04,second_loan,employed,good,desktop,9000,5,no,,39
APP-01521,USR-00915,2023-06-30,abandoned_restart,employed,good,mobile,1000,1,no,,3
APP-01522,USR-01405,2023-08-03,new_user,self-employed,fair,mobile,35000,7,yes,no,29
APP-01523,USR-00147,2023-03-29,new_user,student,poor,mobile,44000,5,no,,47
APP-01524,USR-01109,2023-09-13,second_loan,employed,good,tablet,20000,5,no,,4
APP-01525,USR-00151,2024-05-25,rejected_reapply,employed,fair,mobile,45000,5,no,,5
APP-01526,USR-00775,2023-03-14,new_user,employed,good,mobile,6000,5,no,,24
APP-01527,USR-00330,2023-06-28,new_user,employed,good,mobile,42000,3,no,,32
APP-01528,USR-00007,2023-07-31,new_user,employed,good,desktop,10000,5,no,,4
APP-01529,USR-00944,2023-08-22,new_user,employed,good,mobile,48000,5,no,,6
APP-01530,USR-01909,2024-04-09,new_user,self-employed,good,mobile,33000,5,no,,35
APP-01531,USR-00735,2023-08-11,rejected_reapply,employed,good,mobile,16000,5,no,,42
APP-01532,USR-00910,2023-09-21,new_user,employed,good,desktop,36000,5,no,,29
APP-01533,USR-00469,2023-07-26,rejected_reapply,self-employed,good,desktop,6000,5,no,,43
APP-01534,USR-00182,2024-01-01,new_user,self-employed,good,desktop,19000,5,no,,50
APP-01535,USR-00165,2023-10-03,abandoned_restart,employed,excellent,mobile,31000,2,no,,9
APP-01536,USR-01767,2024-01-15,abandoned_restart,employed,good,mobile,2000,5,no,,38
APP-01537,USR-00452,2023-11-05,new_user,self-employed,good,tablet,18000,7,yes,no,15
APP-01538,USR-00491,2023-09-25,new_user,employed,good,mobile,42000,0,no,,9
APP-01539,USR-01732,2023-03-05,abandoned_restart,employed,good,desktop,28000,2,no,,5
APP-01540,USR-01144,2023-12-16,new_user,self-employed,poor,desktop,4000,1,no,,5
APP-01541,USR-01312,2024-05-08,new_user,employed,excellent,mobile,1000,2,no,,16
APP-01542,USR-00139,2024-06-06,new_user,employed,poor,mobile,47000,4,no,,28
APP-01543,USR-01112,2023-04-08,second_loan,employed,good,desktop,42000,2,no,,21
APP-01544,USR-00096,2023-03-12,new_user,employed,good,desktop,50000,5,no,,8
APP-01545,USR-01442,2023-12-30,rejected_reapply,employed,excellent,mobile,16000,7,yes,yes,14
APP-01546,USR-01573,2023-10-03,new_user,student,poor,mobile,45000,5,no,,46
APP-01547,USR-01780,2023-02-19,abandoned_restart,employed,good,mobile,47000,5,no,,41
APP-01548,USR-00099,2023-12-24,new_user,employed,good,mobile,2000,6,no,,4
APP-01549,USR-01772,2024-04-29,rejected_reapply,employed,fair,mobile,36000,3,no,,14
APP-01550,USR-00407,2023-03-25,new_user,unemployed,poor,mobile,1000,5,no,,24
APP-01551,USR-00081,2023-10-23,abandoned_restart,employed,good,tablet,39000,5,no,,36
APP-01552,USR-00461,2023-08-24,abandoned_restart,employed,good,desktop,23000,7,yes,yes,20
APP-01553,USR-00348,2023-02-25,new_user,unemployed,poor,desktop,26000,5,no,,40
APP-01554,USR-00328,2023-12-26,new_user,employed,good,mobile,11000,5,no,,37
APP-01555,USR-00443,2023-04-20,new_user,employed,good,mobile,42000,2,no,,18
APP-01556,USR-00647,2023-07-11,new_user,employed,good,tablet,1000,5,no,,6
APP-01557,USR-01652,2023-04-03,rejected_reapply,employed,excellent,mobile,11000,1,no,,4
APP-01558,USR-00833,2023-03-01,new_user,employed,good,mobile,24000,7,yes,yes,11
APP-01559,USR-00563,2023-02-08,new_user,self-employed,excellent,mobile,10000,1,no,,5
APP-01560,USR-01816,2024-06-23,abandoned_restart,employed,excellent,desktop,14000,3,no,,17
APP-01561,USR-01415,2023-02-18,new_user,employed,fair,desktop,14000,4,no,,46
APP-01562,USR-01202,2024-02-24,new_user,employed,fair,mobile,7000,7,yes,yes,29
APP-01563,USR-01500,2023-01-13,new_user,employed,good,desktop,23000,5,no,,33
APP-01564,USR-00099,2023-02-05,second_loan,employed,good,mobile,43000,7,yes,yes,19
APP-01565,USR-00087,2023-04-11,rejected_reapply,unemployed,good,mobile,22000,5,no,,8
APP-01566,USR-01404,2023-03-27,rejected_reapply,employed,good,desktop,36000,7,yes,yes,26
APP-01567,USR-00162,2024-05-30,new_user,self-employed,good,desktop,27000,5,no,,31
APP-01568,USR-01482,2023-08-11,abandoned_restart,employed,good,mobile,2000,5,no,,45
APP-01569,USR-00778,2023-12-04,new_user,employed,poor,mobile,39000,5,no,,11
APP-01570,USR-01791,2023-06-15,new_user,employed,excellent,desktop,46000,5,no,,51
APP-01571,USR-00055,2024-01-18,new_user,employed,fair,desktop,19000,7,yes,yes,34
APP-01572,USR-00247,2024-01-11,new_user,employed,excellent,desktop,7000,5,no,,28
APP-01573,USR-01288,2024-04-15,new_user,employed,poor,mobile,12000,4,no,,23
APP-01574,USR-00217,2023-01-31,new_user,self-employed,excellent,tablet,3000,1,no,,5
APP-01575,USR-01886,2024-01-10,new_user,employed,poor,tablet,47000,5,no,,51
APP-01576,USR-01246,2023-01-11,new_user,employed,fair,mobile,5000,0,no,,5
APP-01577,USR-00114,2023-10-29,abandoned_restart,employed,poor,desktop,8000,2,no,,10
APP-01578,USR-01137,2023-04-06,new_user,employed,good,mobile,14000,5,no,,30
APP-01579,USR-00988,2023-07-09,abandoned_restart,employed,excellent,mobile,36000,2,no,,13
APP-01580,USR-00502,2024-03-28,new_user,employed,good,desktop,7000,5,no,,9
APP-01581,USR-01883,2023-07-11,rejected_reapply,employed,excellent,mobile,7000,5,no,,5
APP-01582,USR-01010,2024-04-30,new_user,self-employed,good,mobile,50000,5,no,,3
APP-01583,USR-01199,2023-09-23,new_user,unemployed,good,desktop,46000,2,no,,23
APP-01584,USR-01395,2024-02-28,new_user,employed,excellent,mobile,32000,5,no,,50
APP-01585,USR-00590,2023-05-08,abandoned_restart,employed,fair,mobile,8000,1,no,,12
APP-01586,USR-00769,2023-08-26,rejected_reapply,unemployed,fair,tablet,12000,4,no,,42
APP-01587,USR-00018,2023-12-21,new_user,employed,excellent,mobile,10000,5,no,,40
APP-01588,USR-01043,2023-04-22,new_user,employed,excellent,mobile,14000,5,no,,49
APP-01589,USR-01448,2024-03-21,rejected_reapply,employed,excellent,mobile,9000,0,no,,1
APP-01590,USR-00283,2023-12-09,abandoned_restart,employed,excellent,mobile,38000,5,no,,35
APP-01591,USR-00286,2023-05-25,new_user,employed,poor,desktop,30000,5,no,,51
APP-01592,USR-01501,2023-03-06,new_user,employed,excellent,desktop,5000,7,yes,yes,22
APP-01593,USR-00429,2023-09-04,new_user,employed,good,mobile,1000,0,no,,1
APP-01594,USR-01329,2024-05-04,abandoned_restart,employed,excellent,desktop,1000,5,no,,43
APP-01595,USR-01624,2024-03-14,new_user,self-employed,good,mobile,20000,5,no,,55
APP-01596,USR-00670,2023-04-16,second_loan,employed,good,mobile,49000,5,no,,45
APP-01597,USR-00032,2023-06-30,new_user,employed,good,desktop,11000,5,no,,51
APP-01598,USR-01342,2023-07-03,new_user,employed,fair,desktop,26000,5,no,,9
APP-01599,USR-00723,2023-08-14,new_user,self-employed,poor,mobile,44000,1,no,,1
APP-01600,USR-00952,2023-03-30,rejected_reapply,self-employed,excellent,mobile,3000,5,no,,6
APP-01601,USR-00663,2024-06-13,rejected_reapply,self-employed,excellent,mobile,6000,2,no,,11
APP-01602,USR-00215,2024-01-06,new_user,employed,poor,mobile,43000,5,no,,10
APP-01603,USR-00990,2024-02-03,abandoned_restart,self-employed,good,mobile,45000,1,no,,1
APP-01604,USR-01165,2023-04-16,new_user,self-employed,good,desktop,11000,5,no,,36
APP-01605,USR-00327,2023-09-28,new_user,employed,good,mobile,8000,5,no,,42
APP-01606,USR-00561,2024-05-17,new_user,employed,fair,desktop,29000,4,no,,20
APP-01607,USR-01384,2024-06-08,new_user,employed,excellent,mobile,10000,5,no,,35
APP-01608,USR-01087,2023-02-01,new_user,self-employed,good,mobile,34000,1,no,,7
APP-01609,USR-00692,2024-01-28,rejected_reapply,employed,good,mobile,24000,7,yes,no,29
APP-01610,USR-00342,2023-02-09,new_user,employed,good,mobile,46000,5,no,,39
APP-01611,USR-00148,2023-08-06,second_loan,unemployed,poor,desktop,48000,1,no,,2
APP-01612,USR-00386,2023-03-23,new_user,self-employed,good,mobile,17000,2,no,,11
APP-01613,USR-00233,2023-07-20,abandoned_restart,unemployed,fair,mobile,32000,2,no,,10
APP-01614,USR-01108,2024-03-22,new_user,student,fair,desktop,11000,7,yes,no,17
APP-01615,USR-00849,2024-03-03,new_user,employed,good,desktop,34000,5,no,,4
APP-01616,USR-00967,2023-02-07,new_user,self-employed,excellent,mobile,24000,2,no,,10
APP-01617,USR-01073,2023-07-30,new_user,employed,good,mobile,5000,5,no,,32
APP-01618,USR-00027,2024-03-19,abandoned_restart,unemployed,fair,desktop,29000,4,no,,9
APP-01619,USR-00156,2023-11-23,new_user,employed,good,tablet,48000,5,no,,4
APP-01620,USR-00035,2023-08-15,abandoned_restart,student,excellent,desktop,48000,7,yes,yes,20
APP-01621,USR-01923,2023-02-17,new_user,self-employed,good,mobile,34000,1,no,,7
APP-01622,USR-01003,2023-01-18,new_user,self-employed,excellent,tablet,16000,6,no,,43
APP-01623,USR-00113,2024-03-14,new_user,employed,good,mobile,25000,5,no,,31
APP-01624,USR-00386,2023-07-06,rejected_reapply,employed,good,mobile,37000,3,no,,5
APP-01625,USR-00177,2023-12-11,abandoned_restart,self-employed,poor,desktop,8000,1,no,,10
APP-01626,USR-01185,2023-08-12,new_user,employed,fair,mobile,29000,5,no,,29
APP-01627,USR-01525,2024-05-02,new_user,self-employed,fair,mobile,46000,1,no,,3
APP-01628,USR-00710,2023-08-17,new_user,employed,good,mobile,25000,2,no,,7
APP-01629,USR-01204,2024-01-25,second_loan,self-employed,excellent,mobile,42000,2,no,,6
APP-01630,USR-00314,2023-07-07,abandoned_restart,employed,excellent,desktop,23000,1,no,,5
APP-01631,USR-00664,2023-09-27,new_user,self-employed,poor,desktop,34000,2,no,,12
APP-01632,USR-01843,2023-11-06,new_user,self-employed,fair,mobile,3000,6,no,,29
APP-01633,USR-01770,2023-05-12,new_user,employed,fair,mobile,30000,5,no,,28
APP-01634,USR-00331,2023-03-13,second_loan,employed,fair,tablet,50000,3,no,,10
APP-01635,USR-00876,2023-07-06,new_user,employed,good,desktop,34000,2,no,,20
APP-01636,USR-00955,2024-04-30,abandoned_restart,employed,excellent,mobile,32000,5,no,,45
APP-01637,USR-00939,2023-07-10,new_user,employed,excellent,tablet,29000,5,no,,5
APP-01638,USR-00640,2024-02-26,abandoned_restart,self-employed,good,desktop,9000,2,no,,25
APP-01639,USR-01553,2023-04-30,abandoned_restart,employed,excellent,mobile,2000,0,no,,4
APP-01640,USR-00347,2023-08-08,abandoned_restart,employed,good,mobile,39000,3,no,,19
APP-01641,USR-00323,2023-02-22,abandoned_restart,employed,fair,mobile,7000,5,no,,34
APP-01642,USR-00475,2024-03-26,rejected_reapply,employed,good,desktop,46000,4,no,,30
APP-01643,USR-01699,2024-02-16,new_user,employed,good,mobile,5000,5,no,,3
APP-01644,USR-00386,2023-08-25,new_user,student,good,mobile,8000,1,no,,2
APP-01645,USR-00608,2024-02-10,new_user,unemployed,fair,mobile,32000,5,no,,40
APP-01646,USR-00686,2024-02-26,second_loan,employed,fair,tablet,18000,4,no,,33
APP-01647,USR-00009,2023-09-04,new_user,employed,fair,mobile,38000,1,no,,4
APP-01648,USR-00244,2023-03-13,abandoned_restart,self-employed,excellent,tablet,46000,2,no,,12
APP-01649,USR-00092,2023-07-04,abandoned_restart,employed,good,tablet,18000,3,no,,10
APP-01650,USR-00937,2023-01-06,new_user,employed,good,mobile,49000,5,no,,8
APP-01651,USR-00058,2023-07-25,new_user,employed,good,mobile,41000,5,no,,3
APP-01652,USR-00313,2024-06-27,new_user,employed,fair,mobile,45000,5,no,,28
APP-01653,USR-01460,2024-01-22,new_user,student,good,tablet,16000,7,yes,yes,24
APP-01654,USR-00202,2023-03-17,new_user,self-employed,excellent,mobile,21000,5,no,,37
APP-01655,USR-00628,2023-06-26,new_user,employed,good,mobile,10000,5,no,,25
APP-01656,USR-01333,2023-12-15,rejected_reapply,employed,excellent,mobile,42000,2,no,,14
APP-01657,USR-00969,2023-09-12,second_loan,self-employed,fair,mobile,4000,2,no,,13
APP-01658,USR-01455,2023-11-04,new_user,self-employed,poor,tablet,44000,1,no,,8
APP-01659,USR-00661,2023-12-11,new_user,self-employed,excellent,desktop,8000,2,no,,22
APP-01660,USR-00936,2023-05-07,new_user,self-employed,excellent,desktop,47000,2,no,,5
APP-01661,USR-00371,2023-10-14,abandoned_restart,employed,excellent,mobile,19000,2,no,,21
APP-01662,USR-00567,2024-05-01,rejected_reapply,self-employed,good,mobile,47000,4,no,,47
APP-01663,USR-01025,2024-01-18,new_user,self-employed,excellent,tablet,40000,1,no,,4
APP-01664,USR-00825,2024-02-10,new_user,employed,excellent,mobile,40000,7,yes,yes,17
APP-01665,USR-00983,2024-01-23,abandoned_restart,self-employed,excellent,tablet,9000,5,no,,3
APP-01666,USR-00422,2024-06-08,abandoned_restart,employed,good,mobile,30000,0,no,,6
APP-01667,USR-01759,2023-10-03,new_user,employed,fair,mobile,17000,5,no,,4
APP-01668,USR-01646,2024-05-14,abandoned_restart,employed,excellent,desktop,40000,5,no,,7
APP-01669,USR-01370,2023-12-03,new_user,employed,good,tablet,44000,1,no,,1
APP-01670,USR-00041,2024-04-25,new_user,employed,good,tablet,15000,2,no,,28
APP-01671,USR-00638,2023-09-30,abandoned_restart,employed,good,mobile,4000,2,no,,21
APP-01672,USR-00814,2023-02-27,rejected_reapply,employed,good,mobile,6000,5,no,,39
APP-01673,USR-01431,2023-11-24,new_user,employed,good,mobile,16000,5,no,,35
APP-01674,USR-00779,2023-04-19,rejected_reapply,employed,poor,desktop,26000,5,no,,62
APP-01675,USR-01321,2023-10-06,new_user,employed,excellent,desktop,37000,7,yes,yes,22
APP-01676,USR-00659,2023-11-24,abandoned_restart,self-employed,good,mobile,23000,1,no,,10
APP-01677,USR-01486,2023-11-11,new_user,employed,good,tablet,13000,5,no,,5
APP-01678,USR-01053,2024-04-18,rejected_reapply,employed,poor,desktop,47000,4,no,,4
APP-01679,USR-00677,2023-04-21,rejected_reapply,unemployed,poor,desktop,17000,7,yes,no,26
APP-01680,USR-01014,2023-08-17,new_user,self-employed,fair,mobile,27000,1,no,,1
APP-01681,USR-01402,2024-05-11,rejected_reapply,unemployed,good,mobile,22000,0,no,,5
APP-01682,USR-00033,2023-06-05,rejected_reapply,employed,poor,tablet,37000,4,no,,36
APP-01683,USR-00181,2024-04-17,abandoned_restart,employed,excellent,mobile,19000,5,no,,13
APP-01684,USR-01130,2023-09-29,new_user,self-employed,fair,desktop,39000,5,no,,39
APP-01685,USR-00127,2023-01-02,rejected_reapply,employed,fair,tablet,35000,4,no,,11
APP-01686,USR-00888,2024-05-25,rejected_reapply,employed,fair,desktop,13000,1,no,,4
APP-01687,USR-00670,2023-10-13,new_user,employed,poor,mobile,14000,0,no,,1
APP-01688,USR-01348,2023-01-13,second_loan,self-employed,good,mobile,48000,5,no,,45
APP-01689,USR-01008,2024-05-12,new_user,employed,excellent,mobile,31000,7,yes,yes,21
APP-01690,USR-00356,2023-08-26,new_user,unemployed,good,mobile,45000,5,no,,5
APP-01691,USR-01004,2023-04-04,new_user,unemployed,fair,mobile,2000,7,yes,no,21
APP-01692,USR-01484,2023-12-04,new_user,employed,fair,mobile,46000,2,no,,13
APP-01693,USR-00683,2023-06-20,abandoned_restart,self-employed,good,mobile,39000,5,no,,40
APP-01694,USR-00828,2024-04-11,new_user,self-employed,excellent,mobile,37000,5,no,,43
APP-01695,USR-01701,2023-05-23,second_loan,self-employed,fair,mobile,14000,2,no,,12
APP-01696,USR-00103,2023-07-20,new_user,employed,good,mobile,9000,5,no,,24
APP-01697,USR-01784,2023-06-29,new_user,self-employed,good,mobile,10000,2,no,,23
APP-01698,USR-00985,2023-12-30,new_user,employed,fair,desktop,7000,5,no,,3
APP-01699,USR-01234,2024-04-23,new_user,unemployed,good,mobile,28000,5,no,,51
APP-01700,USR-00570,2024-04-15,rejected_reapply,employed,poor,mobile,46000,7,yes,no,22
APP-01701,USR-01777,2024-01-19,abandoned_restart,employed,good,desktop,25000,5,no,,25
APP-01702,USR-00141,2024-02-21,rejected_reapply,self-employed,fair,desktop,46000,5,no,,48
APP-01703,USR-00218,2023-11-04,new_user,self-employed,good,mobile,28000,1,no,,4
APP-01704,USR-00226,2024-01-02,new_user,employed,poor,desktop,2000,7,yes,yes,29
APP-01705,USR-00014,2023-01-01,new_user,employed,excellent,tablet,17000,7,yes,yes,19
APP-01706,USR-00302,2023-02-13,new_user,employed,fair,desktop,4000,2,no,,23
APP-01707,USR-00675,2023-04-08,new_user,student,excellent,mobile,13000,1,no,,5
APP-01708,USR-01739,2023-09-22,abandoned_restart,self-employed,excellent,desktop,18000,2,no,,11
APP-01709,USR-00023,2023-05-20,new_user,self-employed,excellent,mobile,3000,7,yes,yes,26
APP-01710,USR-00712,2024-04-25,abandoned_restart,employed,good,mobile,37000,5,no,,6
APP-01711,USR-01158,2023-08-25,new_user,employed,good,tablet,33000,7,yes,yes,24
APP-01712,USR-01757,2023-03-13,new_user,self-employed,fair,mobile,41000,1,no,,7
APP-01713,USR-00872,2023-07-09,abandoned_restart,self-employed,fair,tablet,24000,2,no,,10
APP-01714,USR-01749,2023-09-25,new_user,employed,good,mobile,8000,5,no,,45
APP-01715,USR-00011,2023-11-17,rejected_reapply,unemployed,fair,tablet,35000,1,no,,6
APP-01716,USR-00131,2023-04-17,abandoned_restart,employed,excellent,mobile,2000,2,no,,21
APP-01717,USR-00096,2023-08-20,new_user,employed,poor,mobile,33000,4,no,,7
APP-01718,USR-01307,2023-02-11,second_loan,employed,good,mobile,12000,5,no,,38
APP-01719,USR-00344,2023-05-19,new_user,employed,good,mobile,22000,7,yes,no,28
APP-01720,USR-01316,2023-09-30,new_user,employed,good,mobile,13000,7,yes,yes,24
APP-01721,USR-00755,2024-04-25,abandoned_restart,employed,good,desktop,10000,5,no,,38
APP-01722,USR-00627,2024-02-20,new_user,employed,poor,mobile,17000,5,no,,8
